Avg sleep time,Avg study time,Avg video game time,BMI,In a relationship,Family financial status,GPA,Laptop brand,TOEIC grade,IQ,Grade
6,4,11,32.0,No,high,3.1,MSI,735,148,60-
4,1,4,23.0,No,average,4.1000000000000005,Microsoft,360,132,80+
5,3,1,24.0,Yes,high,4.3,Leveno,300,145,80+
9,4,4,35.0,No,high,4.2,Microsoft,475,105,80+
6,5,1,21.0,Yes,high,2.9000000000000004,MSI,430,136,60-
6,4,0,26.0,No,low,3.2,Leveno,700,119,60-
10,8,3,30.0,Yes,high,4.3,Microsoft,915,108,80+
6,3,2,29.0,No,average,3.5,MSI,115,102,80+
6,3,1,22.0,Yes,average,4.3,Leveno,890,110,80+
6,5,1,20.0,No,average,4.2,Asus,535,107,80+
12,5,1,23.0,No,average,1.9000000000000001,Asus,665,130,60-
6,3,1,20.0,Yes,average,3.1,Acer,915,131,60~80
10,4,6,22.0,Yes,average,4.1000000000000005,MSI,315,123,80+
7,7,2,35.0,Yes,low,3.3000000000000003,Leveno,375,124,80+
7,3,1,20.0,No,high,3.7,Asus,715,125,80+
10,7,6,26.0,Yes,average,3.6,Razer,670,107,60-
7,5,1,35.0,Yes,average,2.9000000000000004,Apple,500,117,60-
9,8,3,21.0,Yes,low,3.2,HP,575,106,60~80
5,8,13,21.0,Yes,high,3.7,Razer,250,110,80+
5,5,1,28.0,Yes,high,3.9000000000000004,HP,450,138,80+
9,7,5,34.0,No,high,2.4000000000000004,MSI,620,112,60~80
12,4,3,23.0,No,high,2.7,Others,520,104,80+
7,6,5,25.0,Yes,average,4.1000000000000005,HP,110,109,80+
6,6,3,21.0,No,low,3.0,Apple,505,127,60~80
8,4,2,29.0,No,low,4.2,Asus,620,112,80+
6,7,0,25.0,No,average,2.1,Razer,230,130,60~80
6,10,2,21.0,Yes,low,2.3000000000000003,Leveno,610,140,60-
10,3,6,20.0,No,average,3.1,Microsoft,495,116,60-
8,6,10,25.0,No,high,3.2,Microsoft,320,138,60~80
9,3,0,20.0,No,low,3.7,Dell,585,115,80+
7,2,10,32.0,No,average,3.0,Acer,775,105,60-
8,4,3,31.0,Yes,high,2.0,MSI,560,103,60-
9,1,0,31.0,No,low,1.9000000000000001,Razer,500,139,60~80
12,4,8,31.0,Yes,high,3.6,Razer,350,121,60-
7,5,13,30.0,No,high,3.3000000000000003,Apple,665,148,80+
6,5,9,22.0,Yes,high,3.6,Dell,500,118,60-
6,3,2,31.0,No,average,4.2,Microsoft,65,131,80+
6,3,5,31.0,Yes,high,3.4000000000000004,MSI,275,137,60-
4,3,0,27.0,Yes,high,3.4000000000000004,Acer,695,105,80+
5,5,11,31.0,No,average,2.8000000000000003,Dell,520,128,80+
6,4,11,20.0,Yes,high,2.1,Asus,490,148,60-
7,5,1,24.0,No,average,3.5,Acer,810,118,60~80
10,3,0,28.0,Yes,low,4.3,Asus,330,129,80+
8,5,7,30.0,Yes,low,4.0,HP,300,127,80+
9,5,13,33.0,Yes,low,4.0,Others,240,129,80+
7,4,0,34.0,No,high,3.4000000000000004,Acer,595,148,60-
7,3,10,21.0,No,high,2.0,Asus,920,117,60-
6,9,0,23.0,Yes,high,2.7,Apple,440,104,80+
7,4,3,28.0,Yes,average,4.0,HP,890,103,80+
6,2,2,33.0,No,low,1.8,Microsoft,385,125,80+
7,7,0,28.0,No,low,2.2,Microsoft,930,143,60-
5,7,6,29.0,No,high,3.1,Leveno,150,128,60-
5,5,2,20.0,No,high,4.1000000000000005,Apple,990,101,80+
8,5,2,27.0,Yes,low,2.7,Asus,365,120,80+
9,4,1,24.0,No,high,2.4000000000000004,Apple,650,113,80+
3,4,11,34.0,No,high,3.5,Leveno,990,118,60~80
7,4,1,32.0,No,average,3.6,Razer,860,126,60~80
6,5,1,22.0,Yes,high,2.3000000000000003,HP,425,124,80+
6,4,1,35.0,Yes,average,3.7,MSI,620,110,80+
6,13,1,29.0,Yes,high,3.7,Others,345,101,80+
7,4,3,22.0,Yes,high,3.4000000000000004,Others,740,118,80+
4,4,1,28.0,Yes,low,3.6,HP,75,104,80+
8,6,2,31.0,No,low,2.9000000000000004,Asus,735,117,60-
6,3,1,29.0,Yes,low,2.0,Others,310,101,60-
6,4,0,25.0,No,low,3.8000000000000003,MSI,990,134,80+
7,4,0,34.0,No,high,3.2,Apple,615,142,80+
7,1,3,33.0,Yes,high,2.9000000000000004,Leveno,275,118,60~80
5,1,2,26.0,Yes,low,2.3000000000000003,Microsoft,575,142,60-
9,2,4,28.0,Yes,low,3.3000000000000003,Acer,230,143,60-
7,3,4,19.0,Yes,high,4.2,Asus,360,133,80+
6,4,9,20.0,No,high,3.8000000000000003,Razer,190,138,80+
8,7,0,26.0,No,average,3.3000000000000003,MSI,480,145,60~80
4,5,1,20.0,No,high,2.6,HP,880,110,60-
9,12,0,33.0,No,high,3.4000000000000004,HP,415,114,80+
7,13,2,31.0,No,average,3.6,Leveno,605,144,60~80
6,4,11,20.0,No,high,2.0,Razer,570,137,60-
7,14,3,19.0,No,low,4.3,Dell,330,131,80+
6,3,3,30.0,Yes,average,2.3000000000000003,HP,140,130,80+
5,3,1,25.0,Yes,average,3.9000000000000004,Microsoft,590,114,80+
5,5,1,27.0,No,high,3.6,Dell,475,136,60~80
8,9,2,27.0,No,high,2.7,Microsoft,360,115,60-
7,8,2,24.0,No,average,3.1,Razer,660,142,60~80
8,3,0,22.0,No,low,2.1,Microsoft,860,133,60~80
4,5,2,30.0,Yes,average,3.3000000000000003,Asus,0,117,60-
7,2,13,28.0,No,average,3.9000000000000004,Apple,775,144,80+
3,6,7,32.0,No,high,4.2,MSI,645,166,80+
8,7,8,27.0,Yes,average,3.0,Asus,805,144,60-
7,6,5,24.0,No,average,2.2,Others,825,142,60~80
8,7,11,21.0,No,low,2.2,Leveno,530,133,60~80
8,2,2,33.0,No,average,2.6,Dell,555,114,60~80
10,3,0,30.0,No,average,3.2,Asus,410,175,80+
3,3,1,26.0,No,high,2.3000000000000003,Others,525,105,60-
8,2,2,27.0,Yes,low,3.1,Others,405,155,80+
8,3,0,27.0,No,high,3.8000000000000003,Microsoft,625,116,80+
5,5,13,23.0,No,high,3.0,HP,530,148,80+
6,4,13,25.0,No,average,4.2,Microsoft,370,122,80+
6,2,2,28.0,No,low,2.6,Others,670,139,80+
7,8,7,30.0,Yes,high,3.5,Razer,390,137,60-
9,4,3,21.0,Yes,high,3.3000000000000003,Others,325,112,80+
4,7,13,30.0,No,low,1.9000000000000001,Dell,750,142,60~80
6,3,0,32.0,No,high,3.8000000000000003,Apple,95,123,80+
6,3,13,31.0,No,average,3.0,MSI,360,142,60-
5,4,0,27.0,Yes,high,3.0,MSI,660,139,60-
9,3,0,21.0,No,low,3.8000000000000003,Acer,990,143,80+
8,7,4,35.0,No,low,1.9000000000000001,HP,855,101,80+
7,7,2,31.0,Yes,low,2.3000000000000003,Microsoft,295,117,80+
8,4,10,32.0,Yes,low,2.3000000000000003,Acer,610,111,60-
8,13,0,23.0,Yes,low,2.4000000000000004,Acer,990,107,60-
4,5,4,27.0,Yes,high,4.1000000000000005,Asus,435,106,80+
7,3,0,31.0,No,high,3.9000000000000004,Others,495,103,80+
7,4,0,23.0,No,average,2.8000000000000003,MSI,620,123,60-
11,2,3,26.0,No,low,2.0,Leveno,205,106,60~80
7,3,13,30.0,No,average,3.7,HP,125,110,80+
7,5,2,35.0,No,low,2.5,MSI,465,130,60~80
8,5,11,21.0,Yes,high,4.2,MSI,515,101,80+
7,4,12,30.0,No,low,3.5,Acer,885,141,60-
7,3,10,34.0,Yes,high,2.6,HP,695,117,60-
5,5,11,25.0,Yes,high,2.8000000000000003,HP,910,148,60~80
8,6,3,22.0,No,average,3.4000000000000004,Acer,810,106,60~80
6,6,0,28.0,Yes,high,3.0,Microsoft,525,131,60-
7,5,10,26.0,No,average,2.9000000000000004,Microsoft,0,136,60-
6,5,6,34.0,Yes,low,4.1000000000000005,Asus,10,148,80+
3,2,7,31.0,Yes,average,2.5,Microsoft,430,116,60-
11,6,13,33.0,Yes,low,3.8000000000000003,HP,780,149,80+
9,5,1,28.0,Yes,average,2.4000000000000004,Others,220,134,60~80
6,4,6,30.0,No,low,4.2,Apple,480,133,80+
7,11,8,31.0,No,low,3.2,HP,500,123,60~80
4,3,0,32.0,No,low,3.8000000000000003,Microsoft,400,137,80+
6,8,2,21.0,Yes,high,2.8000000000000003,Apple,165,134,80+
7,4,2,25.0,Yes,high,3.0,MSI,135,122,60~80
8,6,8,25.0,No,average,2.7,Asus,485,143,80+
7,6,0,29.0,Yes,low,2.2,Apple,890,128,60-
5,3,1,32.0,No,high,3.5,Leveno,910,101,60~80
7,14,2,30.0,No,high,3.4000000000000004,Razer,610,141,80+
5,4,1,19.0,No,average,2.6,HP,370,115,80+
6,7,0,32.0,Yes,low,2.7,Others,400,116,60-
7,2,5,29.0,No,high,2.1,Acer,965,126,60-
4,4,3,30.0,Yes,average,2.1,Razer,520,131,80+
7,2,2,23.0,Yes,high,3.3000000000000003,Apple,0,116,80+
7,4,1,25.0,No,low,4.1000000000000005,HP,540,128,80+
8,5,8,35.0,No,low,3.8000000000000003,Razer,270,106,80+
9,5,0,30.0,Yes,average,3.7,Leveno,320,131,80+
5,7,0,20.0,Yes,high,3.8000000000000003,Dell,450,151,80+
6,6,8,33.0,Yes,high,2.8000000000000003,Asus,135,128,60-
5,5,7,33.0,Yes,low,2.9000000000000004,Acer,950,113,60~80
7,5,0,35.0,Yes,high,2.3000000000000003,Microsoft,695,108,80+
6,3,1,32.0,No,high,2.6,HP,390,121,80+
5,4,0,26.0,Yes,average,2.7,Asus,210,146,60~80
8,7,2,28.0,Yes,average,3.3000000000000003,Others,560,108,80+
7,4,3,21.0,No,low,2.3000000000000003,Apple,60,121,80+
5,5,0,28.0,Yes,high,4.3,Acer,465,105,80+
5,3,2,25.0,Yes,high,3.8000000000000003,MSI,285,101,80+
7,3,2,27.0,No,low,1.9000000000000001,Apple,635,123,80+
5,7,0,23.0,No,average,3.8000000000000003,Asus,540,138,80+
6,5,10,26.0,Yes,average,3.5,Microsoft,415,105,60-
7,3,2,19.0,Yes,low,1.8,Acer,645,138,60~80
8,2,9,20.0,Yes,high,2.9000000000000004,MSI,655,105,60-
6,5,8,28.0,No,low,3.8000000000000003,Others,895,149,80+
7,3,7,32.0,Yes,low,3.1,Microsoft,510,117,60-
9,3,0,35.0,Yes,high,3.5,Dell,465,138,80+
10,3,1,19.0,Yes,low,3.9000000000000004,Leveno,550,148,80+
8,4,9,20.0,No,high,3.7,Leveno,730,115,80+
12,1,0,21.0,Yes,high,4.2,Apple,470,147,80+
6,4,3,19.0,Yes,low,2.2,Acer,765,121,80+
7,3,8,19.0,Yes,average,2.9000000000000004,Razer,575,107,60-
8,3,9,32.0,Yes,low,2.5,MSI,240,119,60-
5,6,11,20.0,No,low,2.9000000000000004,Leveno,400,141,60-
7,4,3,28.0,Yes,low,3.0,MSI,335,127,60~80
9,2,6,27.0,Yes,average,3.0,Leveno,40,134,60-
6,5,3,35.0,Yes,high,2.5,Microsoft,305,162,80+
10,5,7,25.0,No,low,3.3000000000000003,HP,415,109,60~80
7,2,12,26.0,No,low,2.1,HP,630,112,60-
7,3,5,20.0,Yes,average,2.7,Others,110,118,60-
9,7,2,23.0,No,low,1.9000000000000001,Microsoft,535,106,60-
7,5,0,20.0,Yes,high,2.5,Acer,570,137,60~80
8,3,5,33.0,No,average,2.1,Leveno,525,133,60-
6,5,0,25.0,No,average,2.9000000000000004,Others,970,141,60-
7,4,6,19.0,No,high,4.3,Acer,820,120,80+
5,5,4,19.0,Yes,high,1.8,Apple,560,142,80+
10,13,10,23.0,Yes,low,3.9000000000000004,HP,110,108,80+
12,4,11,23.0,Yes,average,3.2,HP,345,134,60-
7,4,6,19.0,No,average,4.0,Asus,500,126,80+
7,3,0,21.0,No,high,3.2,Leveno,370,141,60~80
7,5,13,22.0,No,high,4.1000000000000005,Microsoft,0,135,80+
7,5,1,30.0,No,average,3.1,Acer,355,125,60~80
12,12,0,20.0,Yes,average,3.2,HP,250,143,80+
7,3,6,23.0,Yes,low,4.2,Acer,65,103,80+
6,2,2,28.0,Yes,average,3.5,MSI,215,106,60~80
4,3,2,26.0,No,average,3.8000000000000003,HP,715,133,80+
6,7,9,20.0,No,average,3.5,Acer,685,128,60-
7,4,11,29.0,No,low,3.1,Others,165,145,60-
8,6,0,29.0,No,average,3.8000000000000003,Razer,460,129,80+
8,3,10,25.0,Yes,high,3.8000000000000003,Apple,415,146,80+
8,3,0,28.0,No,high,3.1,Acer,970,115,60~80
6,1,1,35.0,No,high,2.2,HP,215,149,60-
8,3,0,21.0,Yes,high,2.2,MSI,880,177,80+
7,4,0,23.0,Yes,high,3.1,Acer,440,134,60~80
7,6,3,31.0,Yes,low,4.0,Leveno,515,112,80+
8,6,3,31.0,No,average,2.9000000000000004,HP,80,175,80+
7,6,0,25.0,Yes,low,3.8000000000000003,Dell,440,119,80+
7,5,0,20.0,No,high,3.7,Microsoft,640,103,80+
9,4,1,31.0,No,high,3.9000000000000004,Microsoft,385,145,80+
7,10,6,25.0,Yes,high,2.5,Apple,600,145,80+
6,7,2,32.0,No,average,2.4000000000000004,Microsoft,395,140,60-
7,5,9,20.0,Yes,low,2.5,MSI,340,133,60-
8,4,10,22.0,No,high,4.2,Asus,425,103,80+
7,7,1,23.0,Yes,average,2.8000000000000003,Apple,560,145,60-
6,5,2,29.0,Yes,high,3.0,Others,85,120,80+
8,2,3,29.0,Yes,high,3.8000000000000003,Asus,535,147,80+
4,7,10,26.0,Yes,high,2.3000000000000003,Asus,125,124,60-
10,3,0,35.0,No,average,3.0,HP,620,124,80+
9,5,2,27.0,No,average,2.3000000000000003,Asus,890,101,60~80
11,6,12,21.0,No,low,3.4000000000000004,Leveno,820,112,80+
9,4,12,24.0,Yes,average,2.0,Others,775,122,60-
9,7,7,27.0,No,average,2.8000000000000003,Asus,160,147,60~80
8,1,5,25.0,Yes,high,3.9000000000000004,Apple,380,113,80+
5,5,2,28.0,No,average,2.0,Asus,255,126,60~80
9,4,1,35.0,No,high,2.3000000000000003,MSI,545,139,60~80
7,3,2,34.0,Yes,low,3.9000000000000004,Acer,625,136,80+
9,3,0,33.0,No,low,3.3000000000000003,MSI,765,133,60-
6,4,0,20.0,Yes,high,3.5,Razer,435,129,80+
5,4,0,25.0,Yes,high,3.7,Acer,280,123,80+
7,4,7,26.0,Yes,high,2.0,HP,695,115,60-
4,6,1,33.0,No,average,4.0,Apple,925,144,80+
7,3,1,21.0,No,average,2.2,Acer,485,142,80+
6,5,7,29.0,No,high,4.2,Others,295,143,80+
6,5,0,25.0,Yes,low,3.1,Acer,435,133,60~80
8,3,1,27.0,No,high,3.4000000000000004,Asus,700,149,80+
4,2,13,29.0,Yes,high,1.9000000000000001,Razer,950,141,60~80
6,4,8,24.0,Yes,high,2.3000000000000003,Razer,695,105,60-
8,8,2,19.0,Yes,average,2.3000000000000003,Leveno,390,124,60~80
9,3,12,28.0,No,high,4.3,MSI,585,123,80+
7,10,8,34.0,No,average,3.5,Leveno,230,145,60~80
6,3,1,29.0,Yes,low,4.2,Leveno,740,102,80+
5,4,8,26.0,Yes,low,2.5,MSI,200,106,60-
8,4,6,20.0,Yes,low,3.7,Dell,270,147,80+
7,2,0,34.0,No,high,3.4000000000000004,Leveno,440,168,80+
6,2,11,33.0,Yes,high,2.2,Others,640,114,60-
7,3,0,22.0,Yes,high,2.6,Razer,380,133,80+
8,5,2,27.0,Yes,low,3.4000000000000004,HP,25,146,80+
4,6,12,35.0,No,high,3.7,MSI,625,118,80+
6,2,3,30.0,No,low,3.9000000000000004,HP,705,160,80+
4,5,3,22.0,Yes,average,3.7,Others,440,107,80+
6,4,2,19.0,No,low,3.5,Leveno,770,145,80+
8,3,0,19.0,Yes,average,3.7,Razer,545,145,80+
8,14,2,20.0,No,average,2.9000000000000004,HP,905,147,80+
8,3,12,26.0,No,low,3.1,Razer,615,147,60-
9,5,11,21.0,Yes,low,3.1,MSI,970,105,60-
7,4,0,21.0,No,low,2.6,HP,710,104,60~80
5,6,0,26.0,Yes,average,2.1,Razer,220,114,60~80
7,5,7,32.0,No,average,4.0,MSI,710,114,80+
7,7,6,34.0,No,average,2.1,Others,360,107,60~80
8,4,12,20.0,No,average,3.2,Razer,615,145,60-
8,3,8,22.0,Yes,high,2.5,Razer,180,124,60-
8,3,1,21.0,Yes,high,2.1,Others,880,142,60~80
5,3,13,19.0,Yes,high,2.2,Apple,830,135,80+
7,4,2,30.0,No,high,2.2,Apple,510,133,80+
8,4,6,34.0,Yes,average,3.0,Razer,375,126,60-
6,3,3,33.0,Yes,high,2.9000000000000004,Leveno,180,102,60-
8,3,11,31.0,Yes,high,4.3,HP,740,101,80+
10,3,1,31.0,No,average,3.4000000000000004,HP,0,129,80+
8,5,5,23.0,Yes,low,3.6,Microsoft,755,135,60-
7,2,10,24.0,No,average,4.2,Razer,0,148,80+
8,7,2,32.0,Yes,average,2.2,Dell,160,113,80+
5,6,0,30.0,No,average,4.0,Apple,850,110,80+
8,3,0,27.0,Yes,high,4.3,Razer,650,145,80+
11,3,11,22.0,No,low,1.9000000000000001,Others,665,105,60-
4,8,0,27.0,Yes,high,4.0,Acer,450,107,80+
5,5,9,21.0,Yes,average,1.9000000000000001,HP,435,107,60-
7,7,0,19.0,Yes,high,1.9000000000000001,Apple,965,148,80+
6,3,1,34.0,No,low,4.2,Microsoft,475,143,80+
5,5,3,19.0,Yes,average,3.9000000000000004,Microsoft,545,110,80+
7,4,7,30.0,Yes,high,2.2,Leveno,20,117,60-
8,14,0,35.0,Yes,low,3.3000000000000003,Razer,345,129,80+
9,4,10,30.0,No,low,4.3,Asus,570,124,80+
3,7,0,32.0,Yes,average,3.8000000000000003,Dell,375,133,80+
7,9,2,29.0,Yes,average,2.1,Others,245,142,60-
8,3,3,20.0,Yes,high,2.0,Apple,35,138,80+
6,4,4,33.0,No,high,3.2,Others,965,117,60~80
10,7,2,34.0,Yes,high,1.9000000000000001,Dell,640,147,60~80
12,5,10,23.0,No,average,3.9000000000000004,Others,990,109,80+
6,7,1,21.0,No,average,2.9000000000000004,Leveno,990,138,60~80
6,1,12,19.0,Yes,high,2.8000000000000003,HP,600,111,60-
5,1,0,33.0,No,low,3.2,Leveno,560,146,80+
7,5,2,21.0,No,high,2.6,Acer,260,102,60~80
8,5,11,30.0,Yes,high,3.9000000000000004,Dell,885,111,80+
9,3,11,34.0,No,average,3.5,Leveno,745,114,60-
6,4,6,30.0,Yes,low,2.4000000000000004,Leveno,345,104,60-
6,3,1,32.0,No,high,2.4000000000000004,Leveno,440,128,60-
5,3,1,26.0,No,average,2.4000000000000004,Asus,85,105,60~80
7,3,2,27.0,Yes,average,2.3000000000000003,MSI,295,143,60-
6,4,10,19.0,No,high,3.1,Dell,325,116,60-
8,5,2,35.0,No,high,3.5,HP,435,119,60~80
9,3,0,30.0,Yes,high,3.0,Asus,430,115,60~80
7,4,11,30.0,Yes,average,3.3000000000000003,Apple,310,176,80+
6,3,3,31.0,No,average,3.3000000000000003,Dell,775,100,80+
3,7,3,21.0,No,average,4.1000000000000005,Leveno,575,146,80+
9,4,0,19.0,No,low,2.3000000000000003,Leveno,970,115,60~80
8,7,10,35.0,Yes,low,3.8000000000000003,HP,120,116,80+
3,3,1,33.0,No,high,2.9000000000000004,Microsoft,175,113,80+
6,2,0,31.0,Yes,high,3.7,Acer,365,144,80+
7,8,0,27.0,Yes,high,2.6,Others,585,149,80+
6,3,5,26.0,Yes,average,4.2,Others,805,106,80+
7,3,11,20.0,No,low,3.4000000000000004,Acer,315,100,60-
8,5,3,24.0,Yes,low,2.2,Dell,540,146,60~80
8,7,2,33.0,Yes,average,2.1,Apple,805,128,80+
6,3,2,33.0,Yes,average,2.9000000000000004,Microsoft,800,101,60~80
8,10,0,30.0,No,average,3.2,Asus,205,126,60~80
7,7,11,34.0,Yes,high,3.6,Microsoft,380,133,60-
6,8,13,23.0,No,low,4.3,Razer,480,112,80+
8,8,2,28.0,No,low,3.3000000000000003,Apple,455,143,60-
7,3,5,19.0,No,average,4.2,MSI,635,137,80+
6,3,1,31.0,No,average,2.1,MSI,135,148,60-
4,4,9,20.0,Yes,low,2.7,Asus,780,113,60-
7,5,6,35.0,No,low,3.2,Asus,415,120,60-
6,4,3,34.0,No,average,2.7,Razer,440,134,80+
8,6,0,30.0,Yes,average,4.2,Leveno,175,147,80+
6,2,2,20.0,Yes,high,3.7,Asus,60,127,80+
5,1,7,27.0,Yes,low,3.2,Razer,0,105,60-
7,6,0,29.0,No,low,4.0,Dell,225,120,80+
8,3,3,35.0,No,average,2.3000000000000003,Razer,640,116,60-
8,3,0,31.0,No,low,3.7,Asus,830,135,80+
9,6,12,26.0,No,high,2.7,Apple,360,110,80+
6,4,7,34.0,Yes,high,4.0,Dell,590,138,80+
7,6,8,22.0,No,high,3.7,Asus,525,130,80+
7,4,12,19.0,No,average,2.0,Acer,0,100,60-
5,5,9,25.0,No,average,3.0,Apple,510,115,80+
9,7,5,29.0,Yes,low,3.5,Dell,500,131,60-
8,6,5,30.0,Yes,average,2.5,Microsoft,350,133,60-
8,4,2,30.0,Yes,low,3.6,Microsoft,775,120,60-
7,3,0,31.0,Yes,high,1.9000000000000001,Microsoft,290,111,60~80
7,5,1,24.0,No,high,2.5,Leveno,850,118,80+
5,7,3,28.0,No,high,2.6,MSI,450,139,80+
7,0,1,34.0,No,average,3.6,Microsoft,350,132,60~80
7,4,5,19.0,Yes,average,2.6,Leveno,990,101,60-
9,8,3,28.0,Yes,high,3.2,Dell,750,119,80+
9,2,0,23.0,Yes,average,3.5,Others,495,141,60-
6,4,11,33.0,Yes,average,4.3,Microsoft,500,118,80+
7,2,2,35.0,Yes,low,3.8000000000000003,Leveno,275,131,80+
9,2,0,35.0,Yes,low,2.7,Asus,685,145,80+
8,4,0,25.0,Yes,low,2.3000000000000003,Asus,355,123,60~80
5,12,4,33.0,No,high,4.0,Acer,695,134,80+
6,6,2,30.0,No,high,1.8,Others,395,123,60~80
8,7,3,22.0,Yes,average,2.8000000000000003,MSI,850,148,80+
9,2,9,20.0,No,high,4.3,MSI,0,112,80+
10,6,3,27.0,Yes,low,3.3000000000000003,Others,485,141,60-
10,5,1,32.0,No,high,4.3,HP,610,137,80+
9,3,0,31.0,No,high,3.9000000000000004,Apple,365,124,80+
10,6,12,21.0,Yes,low,2.7,Razer,110,113,60-
8,6,4,21.0,No,average,3.5,Others,590,143,60~80
4,2,9,19.0,Yes,average,2.5,MSI,75,140,60-
8,3,3,34.0,Yes,average,3.5,Razer,385,135,80+
8,4,4,31.0,Yes,average,4.2,Microsoft,380,155,80+
8,5,1,22.0,No,high,3.8000000000000003,Dell,675,144,80+
7,4,13,30.0,No,low,2.5,Asus,990,131,60-
9,1,0,29.0,No,high,2.5,Dell,505,149,60~80
8,3,2,32.0,Yes,average,1.9000000000000001,Razer,375,147,60-
6,5,2,29.0,Yes,high,2.2,Microsoft,880,124,60~80
8,3,10,25.0,Yes,average,2.1,Acer,730,147,60-
12,4,13,19.0,Yes,high,3.1,Asus,720,133,60-
7,7,8,20.0,Yes,low,2.9000000000000004,Apple,90,131,60-
5,2,2,31.0,Yes,high,2.7,HP,0,177,80+
6,8,0,21.0,Yes,high,2.4000000000000004,Razer,565,141,60~80
6,7,11,27.0,No,low,2.7,Others,650,128,60-
7,4,2,25.0,No,average,2.1,HP,295,144,60-
5,7,9,24.0,Yes,low,2.9000000000000004,Others,650,106,60-
5,1,1,28.0,No,average,2.2,Microsoft,490,125,60-
6,3,2,27.0,No,high,2.6,Apple,220,126,80+
9,3,1,22.0,No,low,2.3000000000000003,MSI,775,148,60~80
3,5,2,22.0,No,high,2.0,HP,460,119,60~80
7,4,2,24.0,No,low,2.0,Razer,830,107,60~80
6,8,1,28.0,Yes,low,2.1,Razer,990,124,60~80
5,6,0,28.0,Yes,low,3.0,Acer,190,132,60-
10,3,2,35.0,No,average,3.0,Microsoft,415,143,60-
7,14,3,33.0,No,average,3.4000000000000004,Asus,325,114,60~80
9,4,2,35.0,No,low,4.2,Others,750,118,80+
10,6,12,25.0,Yes,average,4.0,Leveno,75,119,80+
7,3,3,20.0,Yes,high,3.3000000000000003,HP,380,102,60~80
10,11,11,32.0,No,average,3.1,MSI,695,116,80+
8,3,0,32.0,No,high,3.4000000000000004,Dell,170,116,60~80
6,6,0,22.0,Yes,average,3.4000000000000004,MSI,0,130,80+
10,3,10,35.0,No,average,3.6,Others,525,148,60-
6,3,11,30.0,Yes,average,2.4000000000000004,Microsoft,430,104,60-
8,14,2,21.0,Yes,high,3.9000000000000004,MSI,685,124,80+
12,6,0,28.0,Yes,low,4.2,Apple,220,108,80+
9,6,12,34.0,Yes,high,3.2,HP,365,104,60-
5,7,0,26.0,No,low,3.5,Acer,585,133,80+
5,3,2,27.0,No,high,2.4000000000000004,HP,105,144,80+
5,3,10,22.0,Yes,average,3.8000000000000003,Razer,505,126,80+
7,5,0,30.0,No,high,3.2,Razer,760,115,60-
6,3,2,30.0,Yes,low,2.4000000000000004,Microsoft,865,109,60~80
12,7,7,34.0,No,high,3.7,Acer,435,138,80+
10,5,4,31.0,No,average,4.1000000000000005,Others,370,128,80+
6,5,2,19.0,Yes,low,1.8,Others,560,125,60-
8,3,1,33.0,No,average,4.1000000000000005,MSI,555,108,80+
6,7,0,20.0,No,average,2.7,Apple,145,119,60-
7,3,1,19.0,No,low,3.5,Acer,495,148,60-
5,4,2,23.0,No,average,3.2,Microsoft,420,124,60-
10,4,10,24.0,Yes,average,2.8000000000000003,Microsoft,110,147,60-
7,5,8,27.0,Yes,high,3.8000000000000003,Others,625,130,80+
10,5,12,30.0,Yes,average,4.0,Acer,330,147,80+
9,2,0,27.0,No,average,2.2,Others,915,114,60-
7,3,2,35.0,Yes,average,2.4000000000000004,HP,300,105,60-
8,3,0,26.0,No,average,2.6,Apple,105,117,60-
10,3,1,35.0,Yes,low,1.9000000000000001,Acer,300,136,60~80
8,5,13,31.0,Yes,high,4.3,HP,245,160,80+
4,4,0,26.0,No,average,3.9000000000000004,Razer,215,145,80+
9,3,5,31.0,No,average,2.7,Razer,710,127,60-
6,4,0,33.0,No,high,3.1,Acer,500,110,80+
9,3,6,22.0,Yes,low,2.8000000000000003,Apple,485,147,60-
11,8,4,27.0,Yes,high,3.8000000000000003,Acer,185,132,80+
5,5,7,24.0,No,low,1.8,Leveno,345,121,60~80
5,6,0,32.0,Yes,average,3.0,Acer,565,114,80+
6,4,13,30.0,No,average,2.0,Asus,930,111,60~80
4,2,2,26.0,No,average,3.7,Others,710,142,80+
3,6,0,29.0,Yes,low,4.3,Asus,355,105,80+
6,3,0,34.0,Yes,average,3.1,Others,865,132,60~80
7,4,1,26.0,Yes,high,2.7,Asus,500,103,60-
6,4,0,25.0,No,high,4.1000000000000005,MSI,180,144,80+
7,3,9,27.0,No,high,2.4000000000000004,Asus,440,142,60-
7,3,8,30.0,No,high,4.0,Leveno,650,118,80+
7,2,0,34.0,Yes,average,1.9000000000000001,Apple,740,136,60-
5,6,2,30.0,Yes,high,3.3000000000000003,Acer,700,109,60-
5,4,8,24.0,Yes,average,2.4000000000000004,Acer,965,136,60~80
5,7,1,20.0,Yes,high,1.8,Microsoft,350,157,80+
4,8,0,22.0,No,low,2.5,Razer,190,110,80+
7,7,0,23.0,Yes,high,2.9000000000000004,Razer,715,120,60-
8,5,0,31.0,No,high,2.7,Apple,500,148,80+
11,4,2,23.0,Yes,high,4.3,Acer,105,140,80+
8,3,0,30.0,Yes,low,4.1000000000000005,Microsoft,125,142,80+
6,3,0,32.0,Yes,high,3.3000000000000003,HP,420,132,60-
5,8,1,33.0,No,average,1.8,Leveno,525,127,60~80
