Avg sleep time,Avg study time,Avg video game time,BMI,In a relationship,Family financial status,GPA,Laptop brand,TOEIC grade,IQ,Grade
7,2,10,19.0,No,low,2.3000000000000003,Acer,310,132,60-
10,5,1,30.0,No,high,2.6,HP,570,113,80+
6,3,0,29.0,No,high,3.1,Leveno,405,136,60-
5,6,1,21.0,No,average,1.9000000000000001,Acer,610,132,80+
10,12,11,21.0,No,average,2.9000000000000004,Acer,415,111,60-
8,5,3,33.0,Yes,high,2.8000000000000003,Dell,575,133,60-
10,4,7,32.0,No,average,2.9000000000000004,Acer,390,131,60-
5,4,4,28.0,No,low,3.2,Acer,0,136,60~80
10,5,1,24.0,Yes,low,3.0,Dell,400,108,60~80
12,3,8,28.0,Yes,low,3.7,Acer,495,137,80+
5,3,0,30.0,No,high,2.9000000000000004,Leveno,835,127,60~80
4,4,0,28.0,No,low,2.3000000000000003,Leveno,390,113,60-
7,3,2,28.0,Yes,average,2.4000000000000004,Dell,840,120,80+
8,5,0,31.0,Yes,average,4.2,HP,270,121,80+
5,3,1,33.0,No,average,2.0,Asus,355,136,60-
7,3,3,20.0,Yes,high,4.0,HP,515,138,80+
10,13,0,26.0,Yes,high,3.7,Apple,565,132,80+
8,4,3,32.0,No,average,2.3000000000000003,Apple,390,148,60~80
8,4,2,23.0,No,low,3.6,Dell,345,138,80+
8,3,2,25.0,No,high,4.1000000000000005,HP,220,109,80+
11,5,12,22.0,Yes,low,1.8,Dell,670,129,60-
6,6,4,22.0,Yes,high,3.6,Dell,490,134,80+
11,4,7,22.0,No,average,2.9000000000000004,Acer,445,133,60-
3,5,2,19.0,Yes,high,3.9000000000000004,Leveno,845,106,80+
6,5,7,28.0,No,high,2.3000000000000003,Asus,580,123,80+
9,12,7,35.0,No,average,2.5,Apple,235,146,80+
7,4,0,25.0,No,low,3.5,Leveno,555,111,60~80
7,5,2,33.0,Yes,high,2.4000000000000004,Apple,715,103,80+
7,6,8,22.0,No,high,2.3000000000000003,Acer,755,127,60~80
7,5,3,32.0,Yes,low,2.0,Asus,255,117,60-
9,3,2,21.0,Yes,low,4.2,Dell,680,143,80+
10,5,0,20.0,No,high,2.9000000000000004,Apple,485,136,80+
8,4,2,35.0,Yes,high,2.3000000000000003,Dell,690,136,60-
7,5,2,34.0,No,low,2.3000000000000003,HP,415,147,60~80
7,3,11,21.0,No,high,3.7,Asus,820,134,80+
7,4,5,32.0,Yes,low,2.7,Asus,280,121,60-
7,2,0,22.0,Yes,average,4.1000000000000005,Acer,265,116,80+
4,4,2,27.0,No,average,2.3000000000000003,Apple,540,117,60-
5,3,4,28.0,Yes,average,3.2,HP,460,101,80+
7,6,12,26.0,Yes,low,2.2,Leveno,375,125,60-
8,5,11,24.0,Yes,low,3.2,Asus,310,143,60-
9,3,2,24.0,No,average,3.5,HP,15,122,80+
6,5,4,25.0,Yes,low,2.1,Apple,250,107,60-
8,2,1,19.0,Yes,high,3.9000000000000004,Dell,330,116,80+
6,4,5,22.0,Yes,high,3.0,Apple,880,151,80+
8,12,3,19.0,No,average,1.9000000000000001,Apple,380,120,60~80
7,1,3,28.0,No,average,2.7,Apple,310,107,60~80
9,2,10,30.0,Yes,low,2.0,Dell,910,134,60-
5,4,10,31.0,No,average,1.8,Asus,545,129,60-
9,2,0,24.0,No,average,3.4000000000000004,Apple,560,124,60-
8,3,8,19.0,Yes,low,3.7,Acer,520,128,80+
12,12,0,23.0,Yes,average,3.0,Leveno,65,122,60-
4,6,2,21.0,No,low,2.8000000000000003,Dell,540,161,80+
4,3,0,35.0,No,high,1.8,Apple,730,108,80+
6,3,12,25.0,No,low,1.8,Leveno,510,118,60-
7,6,4,24.0,No,high,3.8000000000000003,HP,195,141,80+
9,5,4,26.0,No,high,2.3000000000000003,Asus,255,111,60-
6,2,6,28.0,No,average,2.1,Leveno,490,133,60-
10,4,3,30.0,No,low,4.1000000000000005,Acer,140,146,80+
6,2,0,31.0,Yes,average,4.2,Dell,470,136,80+
10,3,3,29.0,Yes,high,3.5,Asus,285,105,60-
7,3,0,27.0,Yes,high,3.9000000000000004,Leveno,905,105,80+
6,6,11,19.0,No,low,3.1,Acer,225,102,80+
8,7,1,21.0,Yes,low,2.6,Leveno,835,104,80+
6,6,7,25.0,Yes,high,4.1000000000000005,Asus,395,149,80+
8,2,8,34.0,Yes,high,2.6,Dell,230,136,60-
7,3,2,32.0,Yes,high,2.4000000000000004,Asus,45,118,80+
7,2,4,34.0,No,high,3.2,Asus,445,135,60-
5,3,0,22.0,Yes,average,3.6,Asus,435,131,60-
7,5,2,30.0,No,low,2.8000000000000003,Asus,720,114,60~80
6,7,2,22.0,Yes,average,4.3,Asus,400,126,80+
7,2,7,33.0,Yes,high,3.9000000000000004,Leveno,560,143,80+
7,1,2,21.0,Yes,high,3.6,Leveno,690,104,80+
6,3,12,34.0,Yes,average,4.2,Apple,255,103,80+
9,1,13,23.0,Yes,average,4.1000000000000005,Dell,505,149,80+
6,5,3,26.0,Yes,high,2.3000000000000003,HP,680,142,60-
5,4,3,28.0,Yes,low,3.6,Apple,600,147,60~80
7,4,7,34.0,No,high,3.0,Apple,600,107,80+
3,5,0,24.0,No,high,3.4000000000000004,HP,80,129,60-
8,3,2,21.0,Yes,average,3.3000000000000003,HP,570,140,60~80
10,5,0,31.0,Yes,low,1.9000000000000001,Acer,990,106,80+
6,4,2,26.0,Yes,low,3.0,HP,350,178,80+
8,3,1,19.0,No,average,2.5,Leveno,215,149,60~80
8,3,3,34.0,Yes,high,2.7,Dell,495,120,80+
9,4,2,19.0,No,average,3.0,Acer,525,112,60-
9,5,0,32.0,No,average,4.3,Apple,580,150,80+
5,5,1,20.0,Yes,low,3.5,HP,610,128,80+
8,7,2,30.0,Yes,average,2.0,Leveno,640,114,60-
8,11,0,26.0,Yes,low,2.6,Dell,605,145,60~80
9,4,0,25.0,No,average,2.0,Leveno,45,136,60-
6,4,2,34.0,No,high,1.9000000000000001,Leveno,0,128,80+
8,5,5,30.0,No,low,3.0,Apple,490,139,60-
8,8,4,22.0,No,high,2.6,Acer,355,127,60~80
8,5,0,35.0,Yes,high,3.8000000000000003,Apple,425,134,80+
5,7,0,33.0,Yes,high,3.8000000000000003,Acer,435,101,80+
7,4,12,23.0,No,average,3.7,HP,815,107,80+
6,6,1,32.0,No,average,2.0,Leveno,775,105,60~80
8,1,1,28.0,Yes,average,3.4000000000000004,Apple,360,136,60-
5,7,3,24.0,No,average,3.3000000000000003,Apple,475,139,80+
6,5,0,31.0,Yes,low,4.2,Dell,140,131,80+
6,8,2,29.0,Yes,high,2.9000000000000004,Leveno,775,147,80+
4,3,3,33.0,No,high,4.2,Asus,0,112,80+
7,3,0,31.0,Yes,low,4.1000000000000005,Asus,705,137,80+
5,4,1,24.0,No,high,3.0,Asus,740,102,60~80
11,5,3,31.0,Yes,high,2.0,Apple,605,147,80+
8,13,11,28.0,Yes,average,2.9000000000000004,Leveno,830,125,60-
6,4,2,35.0,No,low,2.5,Acer,280,140,80+
6,4,4,22.0,Yes,low,3.3000000000000003,Acer,540,114,80+
7,4,0,21.0,Yes,high,3.6,Dell,725,136,80+
8,3,3,31.0,Yes,low,3.6,Dell,655,108,60~80
5,3,12,24.0,No,high,3.5,Acer,375,123,60-
7,3,0,34.0,No,average,4.1000000000000005,Dell,580,111,80+
8,4,8,22.0,Yes,average,3.3000000000000003,Dell,345,148,60-
7,7,2,22.0,Yes,average,3.1,Dell,485,119,60~80
9,5,1,26.0,Yes,high,1.9000000000000001,Asus,500,147,60~80
8,4,2,34.0,No,high,3.6,Asus,345,100,60~80
9,2,2,32.0,Yes,low,4.0,Asus,570,142,80+
6,5,0,30.0,Yes,average,3.8000000000000003,Asus,640,104,80+
6,4,2,26.0,Yes,high,3.3000000000000003,Asus,370,108,80+
8,5,2,23.0,No,low,2.9000000000000004,Dell,990,143,60~80
6,3,1,25.0,Yes,high,2.0,Apple,720,131,80+
6,2,3,31.0,No,average,4.2,Acer,125,136,80+
5,3,1,19.0,No,high,4.2,Apple,990,174,80+
7,10,4,21.0,Yes,high,3.9000000000000004,Asus,675,143,80+
10,4,0,32.0,Yes,average,3.0,HP,680,142,60-
5,10,3,34.0,No,low,4.2,HP,360,140,80+
6,2,10,33.0,No,high,2.4000000000000004,Acer,205,126,60-
6,4,3,26.0,No,average,4.2,Asus,585,168,80+
6,8,0,29.0,No,low,4.1000000000000005,Dell,610,127,80+
5,3,1,30.0,Yes,average,3.2,Apple,365,116,60-
5,4,13,32.0,No,low,3.9000000000000004,Leveno,735,116,80+
6,2,2,27.0,Yes,high,4.2,Asus,370,106,80+
8,3,2,27.0,No,low,2.8000000000000003,Asus,425,146,60-
8,3,3,33.0,No,high,2.1,Asus,390,143,80+
6,4,4,31.0,Yes,low,4.0,Acer,380,127,80+
7,3,5,24.0,Yes,low,2.1,Dell,755,107,60-
7,7,0,32.0,Yes,low,2.8000000000000003,Asus,455,112,80+
4,2,2,29.0,No,high,2.5,Apple,575,100,80+
6,2,1,24.0,No,low,3.8000000000000003,Leveno,295,144,80+
9,4,0,32.0,No,high,3.4000000000000004,Asus,320,137,60~80
7,5,2,24.0,Yes,high,4.2,HP,895,120,80+
7,7,12,31.0,Yes,average,3.8000000000000003,HP,575,106,80+
3,3,10,23.0,No,low,3.0,Leveno,245,133,60-
6,4,5,32.0,No,average,3.2,Leveno,700,141,60-
4,4,2,24.0,No,low,2.1,Asus,705,108,60~80
7,6,8,22.0,Yes,average,2.8000000000000003,HP,650,102,60-
8,5,0,26.0,Yes,average,3.9000000000000004,Apple,720,128,80+
4,2,9,34.0,No,average,3.1,Dell,365,145,60-
8,3,12,20.0,No,high,2.3000000000000003,Acer,990,102,60-
8,8,12,30.0,Yes,average,4.1000000000000005,HP,660,110,80+
4,1,0,20.0,No,low,3.1,Apple,315,100,80+
8,5,8,31.0,Yes,high,3.9000000000000004,Leveno,555,121,80+
7,4,7,31.0,No,average,2.4000000000000004,Leveno,520,109,60-
7,3,7,34.0,Yes,average,3.9000000000000004,Acer,490,143,80+
4,4,3,21.0,No,high,2.3000000000000003,Acer,250,132,60~80
8,3,8,24.0,Yes,high,2.2,Apple,585,145,80+
11,6,10,28.0,Yes,high,2.6,Dell,785,140,60-
5,7,1,28.0,No,low,2.8000000000000003,Asus,710,143,60-
7,6,2,23.0,Yes,low,3.9000000000000004,Dell,100,138,80+
7,3,1,23.0,Yes,high,4.3,Apple,490,123,80+
6,3,12,20.0,No,high,1.9000000000000001,Asus,440,110,60-
8,7,1,25.0,No,low,3.0,Apple,775,116,80+
7,14,9,27.0,No,high,2.7,Acer,290,113,60~80
8,4,6,26.0,No,high,3.6,Acer,415,116,60-
7,3,0,22.0,Yes,high,4.3,HP,505,145,80+
7,7,0,32.0,No,low,3.4000000000000004,Dell,680,145,60-
7,8,0,35.0,Yes,low,2.4000000000000004,Acer,670,129,60~80
6,3,10,23.0,No,low,2.7,Acer,390,149,60-
7,3,1,26.0,Yes,low,4.2,Apple,535,117,80+
10,2,7,31.0,Yes,low,3.4000000000000004,Apple,395,108,60-
6,2,0,21.0,No,average,2.4000000000000004,Leveno,265,143,80+
9,7,8,35.0,Yes,high,3.9000000000000004,Apple,510,141,80+
6,2,9,33.0,No,average,3.0,HP,465,131,60-
6,5,12,33.0,No,average,3.0,Acer,515,124,60~80
6,7,3,29.0,Yes,low,2.4000000000000004,Apple,520,121,80+
6,3,3,28.0,Yes,average,4.0,Asus,680,141,80+
10,5,12,24.0,Yes,average,3.4000000000000004,HP,295,122,60-
5,8,1,30.0,No,low,4.0,HP,395,133,80+
10,6,11,30.0,No,high,3.4000000000000004,Leveno,300,127,60~80
7,7,11,23.0,Yes,average,4.0,Acer,535,105,80+
8,4,3,24.0,Yes,average,3.3000000000000003,Asus,0,144,60~80
8,8,2,27.0,Yes,low,4.3,Leveno,255,109,80+
10,7,0,33.0,No,high,2.8000000000000003,Asus,205,102,60~80
9,3,12,32.0,Yes,low,3.2,Apple,190,101,60-
8,3,2,26.0,Yes,average,2.3000000000000003,Leveno,765,178,80+
6,4,2,30.0,No,average,2.1,Apple,600,136,80+
8,5,7,30.0,No,low,2.3000000000000003,Dell,545,127,80+
8,3,1,21.0,Yes,low,3.3000000000000003,HP,850,129,80+
5,6,0,23.0,No,high,2.8000000000000003,Dell,820,139,60~80
5,6,3,29.0,Yes,low,3.7,Acer,235,103,80+
5,3,13,19.0,Yes,low,2.5,Dell,235,107,60-
7,6,6,20.0,No,high,2.2,Acer,270,105,60~80
5,6,6,27.0,No,average,2.3000000000000003,Leveno,500,102,60~80
6,7,0,34.0,No,high,4.0,Dell,885,140,80+
7,2,13,21.0,Yes,average,4.3,Asus,590,164,80+
7,6,1,22.0,Yes,low,3.5,Dell,570,142,80+
8,1,0,32.0,No,average,2.2,Acer,685,131,60-
5,6,2,22.0,No,low,2.2,Apple,620,113,80+
8,5,2,31.0,No,high,2.4000000000000004,Dell,760,145,60~80
11,3,11,21.0,No,high,3.2,HP,390,107,60-
7,3,13,23.0,Yes,high,3.0,Acer,120,141,60-
12,6,3,29.0,Yes,high,3.5,Asus,0,104,60-
9,8,2,21.0,No,average,3.6,Dell,530,123,80+
9,5,11,21.0,No,low,2.2,HP,585,118,60-
11,8,0,34.0,No,average,2.5,HP,105,144,80+
10,4,2,19.0,Yes,high,2.3000000000000003,HP,540,114,60~80
9,14,2,26.0,Yes,average,2.5,Apple,755,144,60-
3,2,0,29.0,No,average,2.4000000000000004,Dell,120,129,60~80
5,6,0,31.0,Yes,average,2.9000000000000004,Acer,480,124,80+
8,3,2,26.0,No,low,4.2,Acer,560,123,80+
6,7,8,33.0,No,low,3.1,HP,440,144,60~80
11,6,7,28.0,Yes,low,4.0,HP,55,141,80+
4,2,10,31.0,No,low,2.5,Dell,675,125,60-
6,7,1,25.0,Yes,high,2.4000000000000004,Dell,405,136,60-
7,4,1,20.0,No,high,2.5,Apple,360,131,80+
6,7,2,20.0,No,average,4.3,Leveno,240,126,80+
6,3,2,21.0,No,low,1.8,Asus,220,109,80+
9,8,3,26.0,Yes,average,3.9000000000000004,Asus,595,124,80+
4,2,0,24.0,Yes,high,3.8000000000000003,Acer,130,106,80+
7,3,3,34.0,Yes,average,3.2,Acer,175,143,80+
3,4,8,29.0,Yes,high,2.8000000000000003,Apple,240,138,80+
5,3,3,29.0,Yes,high,3.7,Asus,765,103,80+
8,6,1,30.0,No,average,4.1000000000000005,Acer,475,128,80+
6,8,3,25.0,No,average,4.0,Apple,415,116,80+
3,4,1,22.0,No,high,3.2,Asus,570,136,60~80
8,3,0,29.0,Yes,low,2.8000000000000003,Dell,625,129,80+
7,5,13,31.0,Yes,low,3.7,HP,445,140,80+
9,4,0,31.0,Yes,average,2.9000000000000004,Asus,655,140,80+
6,6,10,25.0,No,low,3.2,Apple,0,108,60-
6,7,1,31.0,No,high,3.7,Leveno,555,128,80+
7,4,8,24.0,No,average,3.1,Apple,390,152,80+
8,4,1,31.0,Yes,average,2.8000000000000003,Dell,965,113,60~80
7,3,5,30.0,No,low,2.8000000000000003,Apple,560,145,60-
4,3,11,32.0,Yes,average,2.0,Leveno,340,117,60-
9,5,0,20.0,Yes,average,2.0,Apple,680,148,80+
8,5,2,21.0,No,average,2.8000000000000003,Apple,690,124,60~80
3,7,3,28.0,Yes,high,3.2,Asus,360,139,80+
6,7,0,19.0,Yes,low,3.5,HP,800,126,60~80
10,3,12,32.0,No,high,4.3,Leveno,715,144,80+
9,6,2,23.0,Yes,high,3.9000000000000004,Asus,605,113,80+
8,6,2,30.0,Yes,low,3.3000000000000003,HP,430,115,60~80
12,1,11,34.0,Yes,low,3.2,Asus,15,121,60-
5,8,0,31.0,Yes,low,4.0,HP,990,101,80+
5,1,2,22.0,Yes,high,4.0,Apple,495,119,80+
6,5,2,26.0,No,low,3.6,Dell,310,122,60-
7,7,5,25.0,No,high,2.8000000000000003,HP,495,125,80+
4,1,2,30.0,No,low,2.8000000000000003,HP,605,136,80+
5,11,2,23.0,Yes,average,3.5,Apple,275,146,60-
7,2,1,33.0,Yes,low,3.7,Leveno,520,124,80+
5,5,0,22.0,No,average,4.2,HP,340,120,80+
7,3,11,22.0,No,high,3.4000000000000004,HP,790,112,60-
10,2,0,33.0,No,high,2.1,Acer,820,104,60~80
5,3,12,24.0,No,low,2.0,Dell,690,113,60-
7,2,7,28.0,Yes,average,2.2,Leveno,310,113,60-
6,4,2,30.0,No,low,3.9000000000000004,Apple,445,138,80+
9,8,0,33.0,Yes,average,3.1,HP,720,147,80+
8,2,0,21.0,No,average,1.8,Leveno,590,113,60-
6,2,4,26.0,No,average,2.6,Leveno,395,113,60~80
5,3,13,26.0,Yes,low,2.0,Dell,355,108,60-
9,7,0,31.0,Yes,low,4.3,Apple,280,138,80+
6,3,3,28.0,Yes,high,2.8000000000000003,Acer,260,107,60~80
6,7,2,22.0,Yes,high,4.1000000000000005,Dell,380,114,80+
7,3,9,31.0,Yes,average,2.6,Acer,235,124,60-
6,5,0,29.0,No,high,3.0,Apple,580,144,80+
4,2,3,23.0,No,high,3.5,Asus,365,125,60~80
7,4,0,25.0,Yes,average,2.0,Dell,685,119,60~80
7,2,0,26.0,Yes,high,3.6,Acer,890,144,60~80
7,2,1,32.0,No,high,4.2,Leveno,255,148,80+
6,5,0,23.0,No,high,2.1,Leveno,40,119,60~80
5,2,3,35.0,No,high,2.2,HP,565,149,80+
6,8,8,32.0,No,low,2.0,Asus,125,141,80+
9,2,7,26.0,Yes,high,3.3000000000000003,Asus,525,115,60-
6,3,2,25.0,Yes,low,2.9000000000000004,HP,120,109,80+
6,4,2,21.0,No,high,4.3,HP,655,142,80+
6,13,2,26.0,No,high,4.1000000000000005,Leveno,475,149,80+
8,4,3,28.0,No,average,3.4000000000000004,Apple,840,142,60~80
6,4,1,23.0,Yes,average,3.7,Dell,410,146,80+
6,5,2,27.0,No,high,3.2,Dell,990,147,60~80
6,5,5,25.0,No,low,3.2,HP,285,130,80+
6,5,5,23.0,No,average,2.0,Apple,320,122,80+
11,7,0,35.0,Yes,low,3.6,Acer,260,116,60~80
7,5,2,29.0,No,average,4.2,Apple,435,115,80+
6,3,2,23.0,Yes,high,1.8,Dell,265,112,80+
8,3,0,29.0,Yes,low,2.2,Dell,495,130,60~80
10,2,2,20.0,No,high,2.0,Apple,705,115,80+
7,6,4,26.0,No,low,3.6,Acer,390,108,80+
8,3,2,33.0,No,average,2.3000000000000003,Leveno,370,117,60-
10,5,1,25.0,Yes,low,4.0,HP,655,115,80+
5,3,2,28.0,No,average,3.0,Leveno,510,142,60-
8,3,2,31.0,No,low,4.3,Apple,325,129,80+
8,5,3,33.0,No,high,1.9000000000000001,Apple,505,115,80+
6,4,3,28.0,Yes,high,2.6,Leveno,645,133,60~80
9,3,2,31.0,Yes,high,2.2,Acer,480,110,60-
7,7,3,34.0,No,high,3.2,Apple,690,118,80+
9,2,2,20.0,Yes,average,2.4000000000000004,Asus,475,126,80+
8,5,0,24.0,Yes,low,2.9000000000000004,HP,440,131,60~80
7,2,13,30.0,No,low,2.6,Dell,590,149,60-
7,3,2,34.0,No,low,1.8,Asus,325,130,60~80
9,4,3,35.0,Yes,average,2.3000000000000003,Leveno,670,133,60~80
8,4,2,24.0,No,high,2.2,Leveno,455,103,60~80
8,6,2,21.0,Yes,low,3.6,Leveno,565,144,60-
8,3,0,33.0,Yes,low,2.8000000000000003,Acer,180,140,60~80
4,5,7,20.0,No,average,2.9000000000000004,Acer,450,118,60~80
7,7,5,22.0,Yes,low,3.4000000000000004,Acer,765,101,60-
5,5,0,20.0,Yes,high,2.3000000000000003,Asus,415,120,60-
12,4,9,25.0,Yes,high,2.3000000000000003,HP,5,140,60-
7,2,5,23.0,Yes,high,3.4000000000000004,Asus,865,114,60-
6,7,4,28.0,No,low,4.0,Leveno,465,107,80+
5,4,0,26.0,Yes,low,3.2,HP,550,144,80+
6,4,3,22.0,No,average,3.3000000000000003,Dell,480,146,60-
8,4,0,32.0,No,average,4.0,Acer,975,112,80+
9,3,1,30.0,Yes,low,2.0,HP,660,116,80+
6,3,2,20.0,No,low,2.2,Asus,440,123,60~80
6,3,2,35.0,Yes,average,3.7,Apple,530,139,80+
8,3,0,27.0,Yes,low,2.4000000000000004,Apple,740,161,80+
7,3,5,29.0,Yes,low,3.5,Leveno,0,145,60-
8,5,8,25.0,Yes,average,3.7,HP,315,104,80+
8,5,4,32.0,No,low,2.8000000000000003,Acer,0,148,80+
6,6,2,32.0,No,average,3.0,Leveno,580,104,60-
7,4,1,34.0,Yes,low,2.5,Leveno,500,108,60~80
9,4,1,27.0,No,low,2.2,Dell,470,125,60-
8,4,3,24.0,Yes,high,2.3000000000000003,Asus,765,100,60~80
11,6,0,24.0,Yes,high,2.5,HP,410,118,60-
6,2,0,34.0,No,average,2.4000000000000004,Acer,305,120,60~80
5,3,3,19.0,No,low,1.9000000000000001,Acer,260,120,60-
7,4,0,33.0,Yes,low,3.1,Asus,540,100,80+
9,4,12,32.0,No,average,2.2,Asus,270,117,60-
8,5,5,30.0,No,average,1.9000000000000001,Dell,820,117,60~80
4,8,2,19.0,Yes,low,4.1000000000000005,Apple,480,110,80+
4,2,2,32.0,Yes,low,2.0,Dell,300,129,60-
5,12,0,31.0,No,high,1.8,Dell,390,145,80+
6,6,3,22.0,No,average,2.6,Apple,20,171,80+
6,6,1,27.0,No,average,4.1000000000000005,Acer,415,144,80+
8,2,3,35.0,No,low,2.0,Asus,620,118,80+
5,3,3,28.0,No,average,2.1,Dell,190,100,60-
8,3,4,22.0,No,low,2.6,Apple,320,122,60-
7,1,3,22.0,No,low,1.8,HP,180,100,60-
9,7,8,34.0,No,average,2.1,Dell,985,149,80+
11,14,7,32.0,No,average,3.5,HP,505,120,60~80
6,3,11,27.0,No,low,3.9000000000000004,Acer,675,101,80+
9,3,7,25.0,No,low,1.8,Apple,685,142,60-
8,3,5,24.0,No,high,3.7,Apple,720,136,80+
6,5,6,26.0,Yes,average,4.0,HP,10,116,80+
6,6,0,25.0,Yes,high,3.6,Leveno,590,139,80+
6,8,0,32.0,No,high,3.0,HP,425,131,60-
4,8,4,27.0,Yes,average,2.9000000000000004,Leveno,390,149,80+
5,5,5,21.0,No,high,3.1,Dell,485,176,80+
5,6,1,20.0,Yes,average,3.9000000000000004,Leveno,590,103,80+
7,2,13,31.0,No,high,3.1,Apple,825,103,80+
8,2,11,26.0,No,high,2.2,Leveno,415,164,80+
10,3,2,19.0,No,high,2.0,Asus,385,114,60~80
6,4,12,31.0,Yes,average,3.0,Asus,20,108,60-
6,3,10,25.0,Yes,average,2.6,Acer,325,128,60-
8,4,3,26.0,No,average,2.3000000000000003,Dell,180,129,60-
6,4,3,26.0,Yes,average,2.8000000000000003,Apple,130,125,60-
7,10,3,23.0,Yes,average,2.7,Asus,460,122,60-
3,6,0,23.0,No,low,3.9000000000000004,Asus,60,178,80+
8,3,12,31.0,No,average,2.1,Acer,30,111,60-
9,4,1,25.0,Yes,high,3.9000000000000004,Apple,990,101,80+
8,4,1,25.0,No,low,3.9000000000000004,Dell,765,138,80+
8,2,2,31.0,No,average,2.4000000000000004,Dell,990,115,80+
10,3,0,32.0,Yes,low,3.8000000000000003,Dell,420,108,80+
8,5,2,28.0,No,low,4.3,HP,520,133,80+
6,4,0,20.0,Yes,average,4.1000000000000005,Apple,535,101,80+
7,3,2,32.0,No,high,3.9000000000000004,Asus,280,146,80+
9,4,2,34.0,Yes,high,1.8,Acer,495,148,60~80
8,6,9,24.0,Yes,low,3.3000000000000003,HP,375,130,60-
7,5,10,21.0,Yes,low,2.0,Dell,695,121,60-
6,8,3,24.0,Yes,high,4.2,Dell,485,142,80+
4,4,5,22.0,No,average,4.3,Dell,675,130,80+
10,4,1,23.0,Yes,high,2.5,HP,485,135,80+
4,8,2,24.0,Yes,low,3.2,Apple,375,149,80+
8,4,6,23.0,No,low,2.8000000000000003,HP,755,144,60-
6,2,9,21.0,Yes,average,3.6,Leveno,95,144,60-
6,6,10,30.0,No,high,3.8000000000000003,Apple,225,149,80+
8,3,9,28.0,Yes,high,1.8,Apple,315,124,80+
6,12,3,27.0,Yes,low,3.7,Apple,925,130,80+
9,4,3,23.0,Yes,average,3.3000000000000003,Asus,370,137,60~80
6,3,1,26.0,No,low,2.8000000000000003,HP,220,130,60~80
4,2,1,32.0,Yes,average,3.5,Apple,405,140,60~80
11,3,13,35.0,No,average,4.2,HP,475,159,80+
8,5,7,35.0,Yes,average,3.2,Apple,315,147,60-
4,2,0,24.0,No,high,4.1000000000000005,HP,590,137,80+
7,6,12,27.0,No,high,2.8000000000000003,HP,355,136,60-
7,5,7,27.0,No,high,2.9000000000000004,Asus,340,142,80+
10,3,5,24.0,Yes,high,3.9000000000000004,Leveno,435,136,80+
7,4,1,24.0,No,low,3.6,Apple,690,133,80+
8,6,0,30.0,No,average,2.5,Asus,555,147,60-
5,3,0,25.0,Yes,high,3.1,Acer,455,118,60-
7,3,5,25.0,No,low,3.2,Apple,420,131,60-
5,5,4,19.0,Yes,high,2.4000000000000004,Asus,190,106,60~80
6,2,1,31.0,Yes,high,1.8,Dell,290,149,60~80
5,5,0,31.0,Yes,average,4.1000000000000005,Leveno,480,131,80+
9,4,5,32.0,Yes,average,2.3000000000000003,Dell,450,141,60-
10,3,1,22.0,No,average,4.2,Apple,550,144,80+
5,5,10,33.0,Yes,average,3.9000000000000004,Leveno,640,113,80+
8,5,0,22.0,No,low,3.9000000000000004,HP,315,147,80+
6,3,11,32.0,No,average,4.2,Acer,990,138,80+
4,3,6,20.0,Yes,high,2.2,Leveno,695,139,60-
6,8,0,23.0,No,high,2.3000000000000003,Asus,360,104,60-
6,4,0,30.0,Yes,average,3.8000000000000003,Acer,545,134,80+
4,4,0,31.0,No,low,2.2,Apple,370,145,80+
9,6,2,28.0,Yes,average,3.7,Acer,565,121,80+
3,4,0,34.0,Yes,low,3.6,Apple,595,140,80+
10,3,3,22.0,Yes,low,3.7,HP,65,133,80+
5,5,1,25.0,No,average,3.5,Acer,755,143,60~80
10,4,1,32.0,Yes,high,3.6,Leveno,720,143,80+
8,2,2,35.0,No,low,3.3000000000000003,Apple,545,116,60~80
6,8,12,19.0,No,low,3.6,HP,215,102,60~80
9,3,12,32.0,No,low,3.8000000000000003,Asus,0,127,80+
6,4,8,23.0,Yes,low,2.2,Dell,565,147,60-
8,5,2,19.0,Yes,low,3.8000000000000003,Dell,245,120,80+
7,7,6,20.0,No,average,4.3,Acer,570,115,80+
5,12,9,27.0,No,average,2.7,HP,215,110,60-
8,4,9,22.0,No,low,2.3000000000000003,Apple,770,127,60-
5,7,0,34.0,Yes,average,4.1000000000000005,Leveno,85,145,80+
8,3,0,26.0,Yes,high,2.9000000000000004,Leveno,755,123,80+
6,2,12,27.0,No,average,3.5,Acer,395,121,60-
7,4,0,31.0,No,low,2.6,Dell,935,135,80+
7,7,7,22.0,Yes,high,2.8000000000000003,Dell,400,143,60-
6,3,3,21.0,No,high,3.6,Leveno,570,112,60~80
8,8,1,35.0,No,average,2.6,HP,380,101,60-
9,3,0,21.0,No,high,2.4000000000000004,Leveno,265,133,60~80
12,8,3,28.0,Yes,low,3.6,Leveno,675,112,60~80
10,14,3,30.0,No,average,2.4000000000000004,HP,530,126,80+
7,6,2,35.0,No,low,2.5,Dell,990,113,80+
7,3,4,24.0,Yes,average,3.4000000000000004,Leveno,500,112,60-
7,3,8,35.0,Yes,low,3.0,Leveno,440,146,60-
7,4,4,19.0,Yes,average,3.2,HP,580,127,60-
6,4,13,19.0,Yes,high,3.9000000000000004,Acer,350,136,80+
6,2,0,32.0,No,high,4.0,Apple,600,111,80+
12,4,1,23.0,No,high,3.8000000000000003,HP,425,100,80+
6,3,3,20.0,No,high,2.5,Leveno,635,148,60-
