Avg sleep time,Avg study time,Avg video game time,BMI,In a relationship,Family financial status,GPA,Laptop brand,TOEIC grade,IQ,Grade
9,2,0,23.0,No,average,2.4000000000000004,Leveno,100,106,80+
5,5,10,21.0,Yes,average,3.8000000000000003,Dell,85,148,80+
9,3,0,31.0,No,high,2.6,Asus,320,101,80+
6,9,4,35.0,Yes,average,3.4000000000000004,Acer,980,151,80+
7,10,7,25.0,Yes,low,2.9000000000000004,Acer,180,129,60-
6,5,1,30.0,No,high,4.2,Asus,520,149,80+
7,3,8,22.0,No,low,1.8,HP,610,144,60-
8,3,1,21.0,No,high,3.0,Apple,990,141,80+
8,3,12,32.0,Yes,low,3.6,HP,450,114,60-
9,6,2,27.0,Yes,average,4.0,HP,255,101,80+
5,3,6,27.0,No,low,2.3000000000000003,Apple,500,146,60-
6,5,2,34.0,Yes,average,3.5,Apple,540,149,80+
6,5,10,31.0,Yes,high,4.0,Acer,445,138,80+
9,4,8,33.0,No,average,2.7,Apple,125,122,60-
8,2,2,21.0,Yes,high,2.9000000000000004,Asus,605,139,60~80
4,4,2,20.0,Yes,low,3.4000000000000004,Apple,745,137,60~80
6,5,1,20.0,Yes,high,3.7,Dell,730,120,80+
6,4,0,34.0,No,average,4.3,HP,345,119,80+
6,4,6,19.0,Yes,average,2.6,Dell,45,103,60-
11,6,1,30.0,Yes,average,3.8000000000000003,Leveno,805,121,80+
11,5,13,30.0,No,low,2.3000000000000003,Acer,130,128,80+
3,8,3,35.0,Yes,average,3.4000000000000004,Dell,200,122,80+
6,6,12,22.0,Yes,low,3.6,Acer,890,102,60~80
12,3,1,24.0,No,high,3.2,Apple,385,116,80+
5,4,0,22.0,Yes,average,4.3,Asus,295,126,80+
9,2,0,27.0,Yes,low,2.5,Dell,630,145,80+
7,7,1,35.0,No,low,3.2,Asus,465,100,60-
8,3,6,34.0,Yes,high,2.1,Asus,525,130,60-
9,3,1,29.0,No,average,2.2,HP,530,121,60-
10,3,2,26.0,Yes,average,3.7,Leveno,365,136,80+
5,4,6,34.0,Yes,average,3.1,Asus,275,148,60-
11,2,7,24.0,Yes,low,4.1000000000000005,Acer,0,133,80+
5,7,3,24.0,No,high,4.0,Leveno,860,104,80+
7,6,2,32.0,Yes,high,2.8000000000000003,Acer,775,138,60~80
12,5,6,21.0,Yes,low,2.5,Dell,815,142,60-
5,7,1,32.0,No,average,3.2,Leveno,435,121,60-
6,8,2,35.0,No,average,4.0,Acer,630,109,80+
12,4,10,29.0,No,low,2.7,Leveno,260,123,60-
5,6,2,24.0,Yes,high,3.0,Asus,520,141,80+
5,4,9,22.0,Yes,average,2.6,Acer,540,115,60-
5,2,3,23.0,Yes,low,2.6,Dell,575,130,60-
8,5,8,24.0,Yes,low,3.7,Leveno,850,114,80+
4,3,0,31.0,Yes,average,2.8000000000000003,HP,445,102,80+
9,5,1,21.0,No,average,3.4000000000000004,Asus,600,126,60-
5,3,1,33.0,No,average,3.5,Acer,620,114,60-
6,5,0,29.0,No,high,2.5,Apple,240,102,80+
8,6,0,21.0,No,low,2.0,HP,625,143,80+
8,4,0,26.0,Yes,low,1.8,HP,420,128,60-
8,5,5,25.0,No,average,4.1000000000000005,Leveno,475,110,80+
7,4,0,19.0,Yes,low,2.3000000000000003,Dell,415,128,60~80
8,8,0,30.0,Yes,low,4.0,Leveno,250,115,80+
4,2,4,35.0,No,high,3.1,Apple,340,115,80+
10,5,11,26.0,No,high,3.1,Leveno,895,106,80+
12,11,9,20.0,No,average,4.2,Acer,500,130,80+
9,6,0,19.0,No,low,4.0,Asus,625,112,80+
7,3,6,35.0,Yes,high,3.6,HP,520,122,60-
7,3,2,31.0,No,high,4.0,Asus,570,127,80+
6,9,12,26.0,Yes,average,2.3000000000000003,Apple,580,104,60-
8,9,2,27.0,No,average,2.6,Leveno,515,136,60-
4,2,1,21.0,Yes,high,3.9000000000000004,Asus,640,110,80+
5,4,1,30.0,No,average,2.3000000000000003,Asus,365,140,80+
9,5,0,22.0,Yes,low,4.2,Leveno,320,111,80+
5,8,10,27.0,No,low,1.9000000000000001,Asus,705,102,80+
8,6,1,21.0,Yes,low,2.7,Acer,595,139,60~80
5,7,8,27.0,No,average,2.0,HP,515,121,60-
12,4,2,34.0,Yes,low,4.1000000000000005,Apple,990,113,80+
9,12,0,20.0,Yes,low,2.9000000000000004,Dell,560,119,80+
6,4,7,19.0,No,average,2.4000000000000004,Apple,415,122,60-
7,5,1,35.0,Yes,high,2.2,Asus,765,108,60~80
3,4,3,24.0,No,average,2.2,Apple,60,109,60-
12,3,2,24.0,No,high,2.7,HP,575,135,80+
9,3,4,23.0,Yes,low,3.2,HP,645,129,80+
5,2,0,35.0,No,average,4.2,Acer,225,116,80+
5,7,1,19.0,No,low,3.5,Dell,330,109,80+
5,4,7,28.0,No,high,4.2,Asus,515,113,80+
5,5,3,19.0,Yes,average,2.4000000000000004,HP,710,118,80+
5,5,13,23.0,Yes,average,2.0,Asus,545,103,60-
7,3,9,34.0,No,high,4.3,HP,400,136,80+
5,2,2,29.0,Yes,average,2.7,Apple,405,125,80+
7,4,3,24.0,No,low,2.9000000000000004,Acer,120,106,60~80
8,4,7,27.0,No,low,4.2,Apple,835,112,80+
6,4,0,30.0,No,low,4.1000000000000005,Asus,490,129,80+
5,8,1,28.0,Yes,average,3.3000000000000003,Asus,500,127,60-
5,2,0,32.0,No,high,4.1000000000000005,Apple,635,116,80+
7,3,12,22.0,No,average,3.2,Asus,370,108,60-
8,5,3,35.0,Yes,low,1.8,Apple,860,142,80+
5,6,5,31.0,No,high,2.0,Apple,210,119,80+
11,6,2,23.0,Yes,high,2.1,Leveno,690,100,60~80
5,6,2,19.0,Yes,average,3.4000000000000004,HP,475,102,60~80
7,3,11,29.0,Yes,low,4.2,Dell,165,135,80+
5,6,10,32.0,Yes,average,2.3000000000000003,Asus,305,116,60-
7,5,4,23.0,No,average,3.3000000000000003,Leveno,335,114,60~80
6,7,11,19.0,No,average,1.9000000000000001,Apple,400,135,80+
11,6,2,22.0,Yes,average,2.2,Acer,360,130,60~80
7,2,12,32.0,Yes,average,2.2,Asus,690,121,60-
8,6,2,27.0,Yes,average,3.9000000000000004,Asus,415,103,80+
6,12,2,28.0,No,average,2.2,Apple,660,101,80+
7,3,7,22.0,No,average,3.9000000000000004,Leveno,570,110,80+
6,5,0,33.0,No,low,4.3,Apple,485,113,80+
9,7,0,23.0,No,low,3.3000000000000003,Apple,745,143,80+
6,3,0,30.0,Yes,average,3.7,Acer,380,132,80+
8,3,0,35.0,Yes,high,3.9000000000000004,Dell,310,145,80+
7,6,0,32.0,Yes,low,2.6,Leveno,960,106,60-
7,5,0,27.0,No,high,4.2,HP,590,145,80+
8,3,2,32.0,Yes,low,2.8000000000000003,Dell,360,100,60-
9,5,0,19.0,No,low,3.3000000000000003,Acer,915,126,60~80
10,5,10,33.0,No,high,3.7,Asus,500,133,80+
4,14,3,26.0,No,high,3.9000000000000004,Acer,215,147,80+
10,4,4,24.0,No,low,2.3000000000000003,Dell,525,136,60~80
5,2,0,31.0,No,average,2.2,Leveno,615,132,60-
3,3,8,31.0,No,average,3.7,Dell,920,152,80+
8,3,1,24.0,No,average,2.1,Leveno,595,116,80+
6,5,6,19.0,No,low,3.4000000000000004,Apple,410,133,60-
4,4,2,21.0,Yes,average,3.0,Asus,730,101,60~80
7,6,2,23.0,No,average,1.9000000000000001,Acer,710,122,60-
10,2,11,31.0,Yes,high,3.6,Acer,660,109,60-
7,7,2,21.0,No,high,3.9000000000000004,HP,665,134,80+
5,5,9,30.0,No,low,2.5,Dell,760,139,80+
8,3,10,22.0,No,average,3.3000000000000003,Apple,245,103,60-
7,8,1,24.0,No,high,1.8,Acer,205,128,60~80
6,3,11,31.0,Yes,low,3.8000000000000003,HP,600,119,80+
8,5,1,26.0,Yes,high,4.0,Dell,765,107,80+
6,4,0,30.0,Yes,low,3.8000000000000003,Acer,315,105,80+
8,13,0,27.0,No,high,2.0,Apple,990,145,80+
9,5,8,22.0,No,average,2.2,Leveno,805,140,60-
12,5,4,22.0,No,average,2.2,HP,780,179,80+
7,5,12,26.0,No,low,3.7,HP,750,117,80+
8,2,0,22.0,No,average,2.4000000000000004,Apple,475,138,80+
8,6,5,31.0,No,low,2.4000000000000004,Dell,500,102,60-
8,5,1,28.0,Yes,low,3.6,Apple,660,100,60-
7,3,1,29.0,Yes,high,3.0,Leveno,340,137,60~80
9,3,4,21.0,No,high,3.7,HP,180,126,80+
11,7,10,19.0,Yes,average,1.9000000000000001,Asus,435,123,60-
8,13,7,28.0,Yes,high,2.8000000000000003,Acer,595,105,60-
10,6,2,30.0,No,low,2.8000000000000003,HP,780,112,60-
5,3,2,30.0,No,low,2.2,Dell,610,112,80+
6,3,0,21.0,No,average,1.8,Apple,650,135,80+
9,5,6,29.0,No,low,3.6,Acer,585,111,60~80
4,4,2,23.0,No,average,3.9000000000000004,Acer,945,141,80+
7,3,5,21.0,No,average,3.3000000000000003,Apple,860,118,60-
5,6,0,23.0,Yes,average,2.3000000000000003,HP,315,100,60~80
6,8,7,34.0,No,high,3.8000000000000003,Apple,270,127,80+
9,7,2,22.0,Yes,high,3.0,Acer,785,134,60~80
11,3,9,19.0,No,average,3.4000000000000004,Dell,515,107,60-
8,3,0,28.0,Yes,high,2.2,Leveno,520,124,80+
8,3,11,30.0,Yes,average,2.4000000000000004,Leveno,815,125,60-
7,4,13,25.0,No,average,2.5,Apple,745,163,80+
6,3,4,30.0,No,low,4.3,Dell,40,136,80+
6,5,0,24.0,Yes,low,4.2,HP,610,111,80+
9,3,9,19.0,Yes,high,3.9000000000000004,Apple,580,110,80+
7,4,2,32.0,No,high,3.9000000000000004,Dell,245,102,80+
7,3,0,31.0,Yes,low,2.5,Dell,545,145,80+
8,4,9,30.0,Yes,low,1.9000000000000001,Acer,745,110,60-
8,4,12,23.0,No,average,3.1,Acer,320,129,60-
8,5,0,28.0,No,high,3.6,Apple,400,100,80+
6,3,2,24.0,Yes,low,2.4000000000000004,Dell,300,139,60~80
7,3,0,26.0,Yes,low,2.8000000000000003,HP,470,165,80+
8,3,6,31.0,No,high,3.7,Acer,555,128,80+
9,5,2,35.0,Yes,average,2.1,HP,850,109,60-
8,7,12,30.0,Yes,high,2.1,HP,635,113,60-
6,13,6,26.0,No,average,3.0,Leveno,90,135,60~80
5,3,0,24.0,No,high,3.7,HP,310,110,80+
7,4,7,28.0,No,high,3.1,Apple,695,127,80+
7,6,1,33.0,No,low,4.2,Acer,740,120,80+
9,4,12,34.0,No,average,3.9000000000000004,Acer,790,111,80+
4,4,3,35.0,No,low,4.1000000000000005,Dell,295,103,80+
10,4,0,31.0,No,high,3.1,Asus,335,110,60-
5,7,7,32.0,No,high,3.2,Dell,510,126,80+
6,3,3,22.0,No,low,1.8,Acer,530,115,60~80
12,4,12,34.0,No,low,3.3000000000000003,HP,665,118,60-
7,3,0,21.0,No,high,3.1,Dell,325,168,80+
8,4,13,19.0,No,high,2.0,Apple,560,101,80+
4,8,0,33.0,Yes,low,3.3000000000000003,Apple,650,135,80+
9,3,0,27.0,Yes,average,2.0,Asus,245,106,60~80
7,8,3,25.0,No,low,4.0,Leveno,320,102,80+
10,2,2,26.0,Yes,low,3.3000000000000003,Acer,875,117,80+
7,9,12,19.0,Yes,high,3.8000000000000003,Leveno,625,104,80+
6,6,13,21.0,No,high,2.1,Acer,660,107,80+
6,6,0,23.0,No,low,2.0,Asus,100,106,60-
10,3,6,27.0,No,average,4.2,Leveno,545,108,80+
4,3,11,22.0,No,low,4.3,Acer,175,141,80+
6,4,0,32.0,No,high,4.1000000000000005,HP,770,130,80+
5,7,1,30.0,No,high,4.3,Apple,495,104,80+
5,5,7,34.0,No,low,3.6,Leveno,420,108,80+
9,2,0,29.0,Yes,average,3.2,Apple,770,127,60~80
9,4,11,28.0,No,high,2.2,Dell,515,121,60-
6,4,11,33.0,Yes,low,3.3000000000000003,Apple,310,135,60-
5,5,0,19.0,No,high,3.9000000000000004,Asus,680,136,80+
5,4,1,31.0,Yes,low,3.7,Acer,990,114,80+
7,3,6,30.0,No,average,2.6,Asus,285,131,60-
11,2,3,32.0,No,average,3.0,Asus,615,119,60~80
7,3,0,25.0,No,high,4.0,Acer,150,134,80+
7,5,0,23.0,No,low,2.2,Asus,245,121,60-
7,7,1,25.0,No,average,2.0,Dell,425,113,60-
7,3,2,20.0,No,high,2.4000000000000004,Acer,220,125,60-
9,4,6,25.0,No,low,2.5,Leveno,440,136,60-
8,2,3,19.0,Yes,average,4.2,Apple,650,104,80+
7,8,0,26.0,No,high,2.9000000000000004,Leveno,745,115,60-
9,3,1,29.0,Yes,average,2.8000000000000003,Acer,655,119,60-
8,5,0,26.0,No,low,3.5,Leveno,925,105,60~80
5,3,2,19.0,No,average,3.0,Asus,420,137,60~80
3,6,0,30.0,No,high,2.3000000000000003,HP,530,107,80+
6,4,0,21.0,No,high,3.2,Asus,655,110,60~80
7,6,0,20.0,No,average,2.6,Asus,785,136,80+
8,4,7,25.0,Yes,low,3.2,HP,700,142,60-
7,3,3,21.0,No,high,4.3,Apple,795,148,80+
6,3,8,30.0,No,high,1.9000000000000001,HP,545,131,60-
7,4,2,33.0,Yes,low,2.2,Asus,435,140,60~80
5,2,0,29.0,Yes,average,2.7,Asus,0,103,60~80
7,3,0,19.0,No,high,4.3,Leveno,570,133,80+
4,6,0,30.0,Yes,low,4.3,Asus,620,177,80+
12,6,0,23.0,No,low,4.0,HP,50,128,80+
5,3,12,29.0,Yes,low,2.1,Acer,660,134,60-
7,9,1,23.0,No,high,2.7,Acer,455,115,60~80
7,2,2,19.0,Yes,average,3.9000000000000004,Dell,485,115,80+
6,2,2,25.0,No,average,4.2,Apple,570,105,80+
7,7,1,26.0,No,average,2.0,Acer,690,119,60-
8,4,0,24.0,Yes,high,4.0,Apple,290,125,80+
6,6,1,30.0,Yes,high,1.8,HP,25,119,80+
9,3,12,31.0,No,high,2.7,Dell,855,107,60-
3,5,9,23.0,Yes,high,3.7,HP,290,101,80+
7,5,2,23.0,No,low,4.2,Apple,885,146,80+
7,5,12,35.0,No,average,3.5,Dell,315,130,80+
5,5,2,35.0,No,low,3.7,Acer,0,108,80+
8,2,6,35.0,No,average,3.9000000000000004,Apple,275,115,80+
7,4,10,19.0,No,average,3.7,HP,0,148,80+
5,8,3,20.0,Yes,high,3.1,Apple,555,148,80+
6,2,2,28.0,No,low,2.0,HP,695,120,60-
9,5,13,26.0,Yes,low,4.2,Dell,190,134,80+
6,8,1,25.0,Yes,high,4.3,Apple,325,103,80+
10,4,4,24.0,No,average,3.8000000000000003,Leveno,300,145,80+
4,5,11,27.0,No,average,2.1,Dell,890,111,60-
8,5,7,25.0,Yes,average,3.2,HP,990,115,60-
7,3,13,26.0,Yes,high,3.9000000000000004,Asus,955,136,80+
9,3,2,34.0,Yes,high,3.4000000000000004,HP,465,140,80+
7,6,3,28.0,No,average,2.0,Apple,500,148,60-
8,3,6,28.0,Yes,high,3.7,Apple,675,144,80+
6,3,2,20.0,Yes,low,4.0,Asus,990,103,80+
7,5,12,26.0,Yes,high,2.2,Acer,390,132,60-
5,7,10,31.0,No,high,3.8000000000000003,Dell,815,117,80+
9,5,13,31.0,No,average,3.6,Leveno,425,109,80+
7,4,2,22.0,No,high,4.0,Leveno,545,119,80+
6,4,2,31.0,No,average,3.2,Apple,480,131,60-
10,4,13,31.0,Yes,average,4.3,Asus,730,106,80+
8,6,9,19.0,No,high,3.9000000000000004,Dell,330,146,80+
11,3,3,29.0,No,low,3.7,Leveno,145,145,80+
7,5,0,19.0,No,high,3.2,Apple,500,140,80+
7,7,12,20.0,No,low,4.3,Leveno,905,137,80+
8,7,3,32.0,Yes,high,4.1000000000000005,HP,580,148,80+
7,6,1,32.0,No,average,3.2,HP,115,104,60~80
6,3,4,30.0,No,average,2.8000000000000003,Leveno,585,104,60-
7,6,6,23.0,Yes,average,2.0,Dell,630,119,60-
6,5,2,27.0,No,high,2.8000000000000003,Acer,555,127,80+
7,8,1,30.0,No,low,2.1,Leveno,260,124,60~80
9,10,2,31.0,Yes,high,3.6,Asus,330,130,60-
4,2,12,27.0,Yes,high,2.8000000000000003,Acer,250,102,60-
10,7,13,20.0,No,high,4.2,Dell,525,135,80+
7,5,7,34.0,No,high,4.1000000000000005,Dell,280,121,80+
7,7,7,23.0,Yes,low,4.2,Dell,475,128,80+
6,5,6,28.0,No,low,2.3000000000000003,Dell,410,108,80+
5,5,0,32.0,No,average,3.9000000000000004,Dell,580,130,80+
7,4,2,21.0,No,low,2.1,Dell,220,134,80+
7,5,6,27.0,Yes,high,3.2,Dell,500,133,60-
6,3,5,33.0,No,low,3.8000000000000003,Dell,635,131,80+
9,4,13,31.0,No,low,2.5,Leveno,500,140,60-
7,3,5,35.0,Yes,high,4.1000000000000005,HP,220,121,80+
9,11,11,34.0,No,high,2.5,Acer,590,131,60~80
6,3,2,23.0,Yes,high,3.6,Apple,635,127,80+
8,5,0,23.0,No,high,3.7,Apple,505,124,80+
6,3,4,27.0,No,average,3.9000000000000004,Leveno,775,135,80+
10,2,5,21.0,No,low,2.3000000000000003,Apple,855,133,60-
8,3,2,25.0,Yes,high,2.7,HP,275,147,60-
6,3,0,21.0,Yes,low,3.0,Acer,145,149,60~80
6,3,0,24.0,No,high,3.0,Leveno,565,127,60-
8,5,11,23.0,No,average,4.1000000000000005,Acer,325,134,80+
4,2,2,29.0,Yes,average,4.0,HP,375,136,80+
7,6,3,23.0,No,high,3.3000000000000003,Acer,395,116,60-
6,5,2,24.0,Yes,high,1.9000000000000001,HP,145,116,60~80
6,4,0,21.0,Yes,low,4.3,Leveno,420,132,80+
8,4,3,22.0,Yes,high,3.2,Acer,640,101,60~80
5,5,11,27.0,Yes,low,1.8,Dell,595,119,60-
6,6,11,35.0,Yes,low,3.7,Acer,190,108,80+
8,3,3,34.0,Yes,average,1.9000000000000001,Dell,880,121,60-
5,3,3,27.0,No,low,2.0,Asus,890,161,80+
6,8,2,29.0,Yes,average,4.2,Dell,585,136,80+
7,5,3,30.0,Yes,average,4.2,Asus,155,103,80+
10,4,12,21.0,No,average,1.8,Acer,415,118,60-
10,4,0,25.0,Yes,low,3.6,Leveno,155,109,60~80
10,2,13,29.0,No,average,3.0,Asus,0,130,60-
8,7,11,19.0,No,low,3.5,HP,265,112,60-
8,2,1,32.0,No,high,3.0,Dell,445,118,80+
7,4,13,31.0,Yes,high,2.3000000000000003,Dell,505,129,60-
7,2,2,24.0,Yes,high,4.1000000000000005,Acer,655,126,80+
7,5,13,27.0,Yes,low,2.6,Apple,580,119,60-
7,6,2,24.0,Yes,average,2.5,Acer,395,113,60-
6,2,0,29.0,No,high,3.0,Asus,380,148,80+
9,1,0,34.0,Yes,low,4.0,Acer,535,142,80+
8,8,0,24.0,No,high,2.8000000000000003,Leveno,860,120,60~80
9,5,6,30.0,No,average,3.7,Acer,315,134,80+
7,2,6,19.0,No,low,4.3,Acer,0,106,80+
11,3,2,30.0,Yes,high,2.0,Acer,295,143,60-
10,8,13,22.0,No,high,1.9000000000000001,HP,465,112,60-
7,7,2,20.0,No,low,3.1,Leveno,570,144,60-
7,3,10,27.0,No,average,2.7,Asus,625,118,60-
8,3,12,21.0,No,high,2.7,Dell,400,142,60-
4,2,11,24.0,Yes,low,2.1,Acer,445,105,60-
6,3,4,33.0,No,high,2.2,HP,235,121,60-
4,7,3,25.0,No,low,3.0,Acer,240,104,60~80
7,5,5,31.0,Yes,low,3.9000000000000004,Asus,380,117,80+
9,3,1,31.0,Yes,average,1.9000000000000001,Leveno,495,125,80+
6,5,2,24.0,No,average,2.7,Leveno,0,102,80+
8,4,0,20.0,Yes,low,2.4000000000000004,Acer,530,146,60-
8,3,0,30.0,Yes,average,1.9000000000000001,Acer,205,125,80+
10,6,0,28.0,No,high,2.6,Apple,645,138,80+
6,3,12,31.0,No,average,2.8000000000000003,Asus,85,125,60-
7,5,9,28.0,Yes,low,3.1,HP,370,135,60-
10,3,0,29.0,Yes,low,3.4000000000000004,Asus,365,132,60~80
6,4,9,27.0,Yes,high,3.9000000000000004,HP,555,127,80+
8,3,6,21.0,No,average,3.0,Leveno,990,121,60-
6,14,0,19.0,Yes,low,2.2,Dell,595,144,80+
8,5,0,21.0,Yes,high,2.4000000000000004,Apple,275,134,80+
5,5,4,26.0,No,low,1.9000000000000001,Dell,345,137,80+
10,3,3,33.0,Yes,average,4.0,Asus,255,106,80+
7,4,9,24.0,No,low,3.5,Leveno,565,136,60-
8,3,11,32.0,Yes,average,3.9000000000000004,Leveno,505,134,80+
10,3,10,33.0,No,average,4.0,Apple,455,132,80+
7,2,2,23.0,No,high,3.9000000000000004,HP,365,107,80+
6,3,0,24.0,Yes,low,3.5,HP,230,111,60-
8,3,9,25.0,Yes,average,2.1,Dell,355,149,60-
9,5,0,34.0,No,average,2.7,HP,405,144,60-
6,3,0,29.0,No,average,3.6,HP,470,157,80+
6,3,1,33.0,Yes,high,2.9000000000000004,HP,360,145,60~80
9,4,11,34.0,Yes,average,2.4000000000000004,Apple,640,100,60-
5,5,6,21.0,No,low,3.2,Leveno,610,114,60~80
6,2,4,31.0,No,high,4.1000000000000005,Dell,430,123,80+
6,5,1,32.0,Yes,high,3.4000000000000004,Acer,610,104,60-
9,4,0,32.0,Yes,low,2.1,Dell,230,111,60-
7,3,2,19.0,Yes,average,3.0,HP,495,146,60-
6,2,2,34.0,No,average,2.4000000000000004,Apple,755,104,60-
5,5,1,23.0,No,average,3.0,Dell,555,108,60~80
7,3,0,21.0,No,high,2.5,Dell,685,108,80+
10,3,2,20.0,Yes,low,3.1,Apple,315,144,60-
6,14,1,23.0,No,low,2.2,HP,375,131,60-
8,7,0,31.0,No,average,2.5,Asus,0,129,80+
5,7,10,34.0,Yes,average,2.1,Dell,240,105,60-
10,4,1,26.0,No,low,4.2,Leveno,700,112,80+
7,7,1,20.0,Yes,high,3.1,Leveno,925,120,60-
8,4,9,22.0,No,average,4.2,Dell,535,112,80+
6,11,1,29.0,No,high,3.4000000000000004,Asus,625,139,80+
8,4,2,19.0,No,average,2.7,Dell,380,119,60~80
5,3,3,35.0,No,average,2.8000000000000003,HP,850,142,60~80
4,4,0,24.0,No,average,4.2,HP,405,132,80+
6,5,13,24.0,No,average,2.4000000000000004,Asus,760,112,80+
6,13,0,31.0,No,average,4.0,Asus,810,102,80+
10,4,2,35.0,No,high,2.3000000000000003,Asus,525,104,60-
4,3,3,35.0,No,average,1.8,HP,665,114,60~80
7,7,6,32.0,Yes,low,1.9000000000000001,Asus,115,121,60-
6,7,4,31.0,No,low,3.7,Acer,155,123,80+
8,2,1,25.0,No,high,2.4000000000000004,HP,450,120,80+
6,2,0,24.0,Yes,high,3.3000000000000003,Acer,285,148,60~80
7,2,4,30.0,No,high,1.9000000000000001,Apple,255,138,80+
8,4,0,35.0,No,average,1.8,Leveno,0,127,80+
7,5,6,25.0,No,average,3.5,Dell,600,142,60-
6,3,5,29.0,No,low,3.5,Leveno,990,126,60~80
9,6,3,30.0,No,average,4.1000000000000005,HP,640,117,80+
5,3,0,27.0,Yes,high,4.0,Leveno,290,103,80+
8,8,9,33.0,No,high,3.3000000000000003,Asus,540,103,80+
8,1,0,20.0,Yes,average,3.3000000000000003,Dell,130,117,60~80
8,2,11,23.0,Yes,average,2.8000000000000003,Leveno,650,146,60-
7,4,2,24.0,No,high,3.4000000000000004,Dell,270,173,80+
7,6,7,35.0,Yes,average,2.4000000000000004,Dell,295,125,60-
7,3,0,35.0,Yes,average,3.1,Leveno,865,147,60~80
6,5,11,26.0,Yes,average,2.6,Leveno,630,124,60-
5,4,3,21.0,No,average,3.3000000000000003,HP,370,129,60~80
8,3,2,30.0,No,low,4.1000000000000005,HP,785,122,80+
11,5,1,32.0,No,low,3.8000000000000003,Asus,970,131,80+
8,2,10,27.0,Yes,average,2.9000000000000004,Acer,295,113,60-
7,13,2,28.0,Yes,average,1.8,Apple,810,130,60-
8,5,12,28.0,Yes,low,3.3000000000000003,HP,655,100,60-
10,3,2,20.0,No,high,3.2,Apple,470,132,80+
9,6,6,20.0,Yes,low,2.1,Apple,990,100,60-
8,5,3,22.0,No,average,1.8,Dell,295,141,60-
8,5,1,24.0,No,low,3.0,HP,155,104,60-
11,6,6,19.0,Yes,high,3.3000000000000003,Apple,305,108,80+
5,4,8,32.0,Yes,average,3.5,Leveno,600,109,60-
8,5,6,32.0,No,low,2.6,HP,385,114,60-
10,3,11,25.0,Yes,high,2.5,Acer,540,124,60-
10,5,1,23.0,No,average,2.6,Asus,335,142,80+
6,1,1,22.0,Yes,average,1.9000000000000001,Dell,690,122,80+
7,3,7,34.0,No,low,4.1000000000000005,Asus,245,139,80+
5,3,1,26.0,No,average,4.3,HP,730,119,80+
8,5,3,22.0,Yes,low,3.5,Leveno,440,124,60~80
4,3,2,35.0,Yes,high,2.1,Apple,270,118,80+
4,3,0,26.0,No,average,3.4000000000000004,Acer,540,115,80+
6,3,12,28.0,No,low,3.0,Apple,330,106,60-
6,4,4,27.0,Yes,average,3.9000000000000004,Apple,455,115,80+
9,4,10,28.0,No,average,3.7,Acer,80,121,80+
7,3,11,19.0,Yes,low,3.3000000000000003,Apple,420,123,60-
6,3,1,33.0,Yes,high,4.1000000000000005,Dell,755,110,80+
8,7,1,24.0,No,average,4.0,Apple,515,123,80+
6,6,0,20.0,No,average,4.3,Acer,585,120,80+
7,7,0,24.0,No,average,3.4000000000000004,Leveno,280,133,60~80
8,3,1,28.0,No,high,3.3000000000000003,Dell,70,102,60-
9,4,3,25.0,Yes,high,4.2,Apple,65,133,80+
5,6,4,26.0,No,average,3.5,Dell,830,107,80+
6,3,13,30.0,Yes,high,2.6,Asus,485,118,60-
5,7,6,21.0,Yes,average,3.9000000000000004,Acer,675,118,80+
8,2,3,34.0,No,high,2.3000000000000003,HP,455,108,60~80
8,4,13,19.0,No,low,1.8,HP,480,110,60-
6,8,3,32.0,No,average,3.5,HP,830,118,60-
6,6,3,29.0,No,high,4.2,Acer,980,143,80+
9,8,2,21.0,Yes,high,2.2,Dell,530,135,60~80
5,4,3,24.0,No,high,3.6,Asus,435,109,80+
6,6,2,27.0,No,average,1.8,Apple,495,110,60-
11,7,5,19.0,Yes,low,2.8000000000000003,Asus,760,173,80+
9,6,0,35.0,No,average,3.5,Leveno,840,110,60-
5,8,10,28.0,No,high,3.3000000000000003,Leveno,615,101,60~80
8,4,3,27.0,No,high,2.4000000000000004,Acer,295,104,60-
4,2,0,35.0,No,high,3.5,Acer,590,149,60-
7,3,3,34.0,Yes,high,3.5,HP,95,149,60-
5,10,9,28.0,Yes,average,2.2,Dell,580,102,60-
8,6,2,34.0,No,high,3.3000000000000003,Acer,500,137,60-
5,3,3,24.0,Yes,high,3.7,Acer,425,141,80+
7,12,1,23.0,No,average,2.8000000000000003,Dell,815,115,60~80
8,5,2,33.0,No,high,2.8000000000000003,Acer,260,141,60~80
8,14,8,34.0,Yes,low,3.7,Dell,470,100,80+
12,3,1,22.0,No,average,2.5,Leveno,470,130,80+
9,3,3,19.0,Yes,high,1.8,HP,115,111,80+
7,7,1,26.0,No,average,3.7,Acer,835,134,80+
9,4,2,20.0,No,low,3.6,Acer,990,112,60~80
8,4,1,27.0,Yes,high,4.1000000000000005,Leveno,240,134,80+
7,3,3,30.0,No,average,4.1000000000000005,HP,165,144,80+
6,12,0,24.0,Yes,low,4.0,Leveno,360,133,80+
8,3,7,19.0,Yes,low,2.4000000000000004,Apple,785,124,60-
7,4,0,19.0,No,high,2.4000000000000004,Asus,580,114,80+
8,4,0,22.0,No,high,2.4000000000000004,Leveno,990,136,60-
9,3,5,31.0,Yes,high,2.7,HP,575,115,60-
5,3,0,19.0,No,high,1.9000000000000001,Asus,400,139,60-
